task_a_id,task_b_id,task_a_subject,task_b_subject,order,choice,raw_response,success,error,response_time,api_call_id,timestamp,winner_id,winner_subject
2,5,astronomy,college_biology,AB,A,A,True,,0.22501039505004883,17,2025-07-20T02:44:37.081415,2,astronomy
5,2,college_biology,astronomy,BA,B,B,True,,0.3429751396179199,18,2025-07-20T02:44:37.424427,2,astronomy
3,4,business_ethics,clinical_knowledge,AB,B,B,True,,0.33248400688171387,19,2025-07-20T02:44:37.756944,4,clinical_knowledge
4,3,clinical_knowledge,business_ethics,BA,A,A,True,,0.19159436225891113,20,2025-07-20T02:44:37.948567,4,clinical_knowledge
3,5,business_ethics,college_biology,AB,B,B,True,,0.28429746627807617,21,2025-07-20T02:44:38.232895,5,college_biology
5,3,college_biology,business_ethics,BA,A,A,True,,0.3005971908569336,22,2025-07-20T02:44:38.533529,5,college_biology
3,6,business_ethics,college_chemistry,AB,B,B,True,,0.484266996383667,23,2025-07-20T02:44:39.017835,6,college_chemistry
6,3,college_chemistry,business_ethics,BA,A,A,True,,0.2829887866973877,24,2025-07-20T02:44:39.300862,6,college_chemistry
4,5,clinical_knowledge,college_biology,AB,B,B,True,,0.2855370044708252,25,2025-07-20T02:44:39.586437,5,college_biology
5,4,college_biology,clinical_knowledge,BA,B,B,True,,0.29288148880004883,26,2025-07-20T02:44:39.879372,4,clinical_knowledge
4,6,clinical_knowledge,college_chemistry,AB,B,B,True,,0.2297360897064209,27,2025-07-20T02:44:40.109144,6,college_chemistry
6,4,college_chemistry,clinical_knowledge,BA,A,A,True,,0.24018073081970215,28,2025-07-20T02:44:40.349354,6,college_chemistry
4,7,clinical_knowledge,college_computer_science,AB,B,B,True,,0.23103976249694824,29,2025-07-20T02:44:40.580422,7,college_computer_science
7,4,college_computer_science,clinical_knowledge,BA,A,A,True,,0.24310541152954102,30,2025-07-20T02:44:40.823559,7,college_computer_science
5,6,college_biology,college_chemistry,AB,A,A,True,,0.23955178260803223,31,2025-07-20T02:44:41.063150,5,college_biology
6,5,college_chemistry,college_biology,BA,A,A,True,,0.34688830375671387,32,2025-07-20T02:44:41.410086,6,college_chemistry
5,7,college_biology,college_computer_science,AB,A,A,True,,0.4457216262817383,33,2025-07-20T02:44:41.855844,5,college_biology
7,5,college_computer_science,college_biology,BA,A,A,True,,0.3046267032623291,34,2025-07-20T02:44:42.160509,7,college_computer_science
5,8,college_biology,college_mathematics,AB,B,B,True,,0.21346616744995117,35,2025-07-20T02:44:42.374013,8,college_mathematics
8,5,college_mathematics,college_biology,BA,A,A,True,,0.288785457611084,36,2025-07-20T02:44:42.662831,8,college_mathematics
6,7,college_chemistry,college_computer_science,AB,A,A,True,,0.29717397689819336,37,2025-07-20T02:44:42.960034,6,college_chemistry
7,6,college_computer_science,college_chemistry,BA,A,A,True,,0.23479151725769043,38,2025-07-20T02:44:43.194854,7,college_computer_science
6,8,college_chemistry,college_mathematics,AB,A,A,True,,0.2910449504852295,39,2025-07-20T02:44:43.485930,6,college_chemistry
8,6,college_mathematics,college_chemistry,BA,A,A,True,,0.28523778915405273,40,2025-07-20T02:44:43.771208,8,college_mathematics
6,9,college_chemistry,college_medicine,AB,A,A,True,,0.25931334495544434,41,2025-07-20T02:44:44.030558,6,college_chemistry
9,6,college_medicine,college_chemistry,BA,A,A,True,,0.32830095291137695,42,2025-07-20T02:44:44.358891,9,college_medicine
7,8,college_computer_science,college_mathematics,AB,B,B,True,,0.22406435012817383,43,2025-07-20T02:44:44.582992,8,college_mathematics
8,7,college_mathematics,college_computer_science,BA,A,A,True,,0.25848865509033203,44,2025-07-20T02:44:44.841512,8,college_mathematics
7,9,college_computer_science,college_medicine,AB,A,A,True,,0.5320048332214355,45,2025-07-20T02:44:45.373551,7,college_computer_science
9,7,college_medicine,college_computer_science,BA,A,A,True,,0.24693083763122559,46,2025-07-20T02:44:45.620513,9,college_medicine
7,10,college_computer_science,college_physics,AB,A,A,True,,0.28920578956604004,47,2025-07-20T02:44:45.909749,7,college_computer_science
10,7,college_physics,college_computer_science,BA,A,A,True,,0.292905330657959,48,2025-07-20T02:44:46.202690,10,college_physics
8,9,college_mathematics,college_medicine,AB,A,A,True,,0.48076677322387695,49,2025-07-20T02:44:46.683491,8,college_mathematics
9,8,college_medicine,college_mathematics,BA,A,A,True,,0.26941657066345215,50,2025-07-20T02:44:46.952939,9,college_medicine
8,10,college_mathematics,college_physics,AB,A,A,True,,0.5524137020111084,51,2025-07-20T02:44:47.505420,8,college_mathematics
10,8,college_physics,college_mathematics,BA,A,A,True,,0.2580227851867676,52,2025-07-20T02:44:47.763478,10,college_physics
8,11,college_mathematics,computer_security,AB,B,B,True,,0.31140732765197754,53,2025-07-20T02:44:48.074914,11,computer_security
11,8,computer_security,college_mathematics,BA,A,A,True,,0.28232264518737793,54,2025-07-20T02:44:48.357269,11,computer_security
9,10,college_medicine,college_physics,AB,A,A,True,,0.32627177238464355,55,2025-07-20T02:44:48.683572,9,college_medicine
10,9,college_physics,college_medicine,BA,A,A,True,,0.20021796226501465,56,2025-07-20T02:44:48.883830,10,college_physics
9,11,college_medicine,computer_security,AB,A,A,True,,0.2528519630432129,57,2025-07-20T02:44:49.136719,9,college_medicine
11,9,computer_security,college_medicine,BA,A,A,True,,0.3565032482147217,58,2025-07-20T02:44:49.493261,11,computer_security
9,12,college_medicine,conceptual_physics,AB,A,A,True,,0.27887606620788574,59,2025-07-20T02:44:49.772173,9,college_medicine
12,9,conceptual_physics,college_medicine,BA,A,A,True,,0.24994683265686035,60,2025-07-20T02:44:50.022149,12,conceptual_physics
10,11,college_physics,computer_security,AB,A,A,True,,0.3196892738342285,61,2025-07-20T02:44:50.341878,10,college_physics
11,10,computer_security,college_physics,BA,A,A,True,,0.2433154582977295,62,2025-07-20T02:44:50.585229,11,computer_security
10,12,college_physics,conceptual_physics,AB,B,B,True,,0.25009870529174805,63,2025-07-20T02:44:50.835358,12,conceptual_physics
12,10,conceptual_physics,college_physics,BA,A,A,True,,0.2428288459777832,64,2025-07-20T02:44:51.078219,12,conceptual_physics
10,13,college_physics,econometrics,AB,B,B,True,,0.24825358390808105,65,2025-07-20T02:44:51.326506,13,econometrics
13,10,econometrics,college_physics,BA,A,A,True,,0.30715346336364746,66,2025-07-20T02:44:51.633699,13,econometrics
11,12,computer_security,conceptual_physics,AB,A,A,True,,0.28081583976745605,67,2025-07-20T02:44:51.914554,11,computer_security
12,11,conceptual_physics,computer_security,BA,B,B,True,,0.22794795036315918,68,2025-07-20T02:44:52.142538,11,computer_security
11,13,computer_security,econometrics,AB,B,B,True,,0.2877833843231201,69,2025-07-20T02:44:52.430360,13,econometrics
13,11,econometrics,computer_security,BA,A,A,True,,0.3419051170349121,70,2025-07-20T02:44:52.772303,13,econometrics
11,14,computer_security,electrical_engineering,AB,A,A,True,,0.22111105918884277,71,2025-07-20T02:44:52.993452,11,computer_security
14,11,electrical_engineering,computer_security,BA,B,B,True,,0.29170966148376465,72,2025-07-20T02:44:53.285196,11,computer_security
12,13,conceptual_physics,econometrics,AB,B,B,True,,0.3051464557647705,73,2025-07-20T02:44:53.590375,13,econometrics
13,12,econometrics,conceptual_physics,BA,A,A,True,,0.33273792266845703,74,2025-07-20T02:44:53.923150,13,econometrics
12,14,conceptual_physics,electrical_engineering,AB,A,A,True,,0.26236724853515625,75,2025-07-20T02:44:54.185552,12,conceptual_physics
14,12,electrical_engineering,conceptual_physics,BA,B,B,True,,0.2667508125305176,76,2025-07-20T02:44:54.452363,12,conceptual_physics
12,15,conceptual_physics,elementary_mathematics,AB,A,A,True,,0.294126033782959,77,2025-07-20T02:44:54.746527,12,conceptual_physics
15,12,elementary_mathematics,conceptual_physics,BA,A,A,True,,0.24410510063171387,78,2025-07-20T02:44:54.990667,15,elementary_mathematics
13,14,econometrics,electrical_engineering,AB,A,A,True,,0.2855722904205322,79,2025-07-20T02:44:55.276282,13,econometrics
14,13,electrical_engineering,econometrics,BA,B,B,True,,0.30756402015686035,80,2025-07-20T02:44:55.583891,13,econometrics
13,15,econometrics,elementary_mathematics,AB,A,A,True,,0.2958710193634033,81,2025-07-20T02:44:55.879802,13,econometrics
15,13,elementary_mathematics,econometrics,BA,A,A,True,,0.2507660388946533,82,2025-07-20T02:44:56.130596,15,elementary_mathematics
13,16,econometrics,formal_logic,AB,A,A,True,,0.4152514934539795,83,2025-07-20T02:44:56.545878,13,econometrics
16,13,formal_logic,econometrics,BA,A,A,True,,0.246307373046875,84,2025-07-20T02:44:56.792225,16,formal_logic
14,15,electrical_engineering,elementary_mathematics,AB,B,B,True,,0.2844254970550537,85,2025-07-20T02:44:57.076702,15,elementary_mathematics
15,14,elementary_mathematics,electrical_engineering,BA,A,A,True,,0.23002934455871582,86,2025-07-20T02:44:57.306767,15,elementary_mathematics
14,16,electrical_engineering,formal_logic,AB,B,B,True,,0.25230956077575684,87,2025-07-20T02:44:57.559113,16,formal_logic
16,14,formal_logic,electrical_engineering,BA,A,A,True,,0.35172414779663086,88,2025-07-20T02:44:57.910871,16,formal_logic
14,17,electrical_engineering,global_facts,AB,A,A,True,,0.2878758907318115,89,2025-07-20T02:44:58.198785,14,electrical_engineering
17,14,global_facts,electrical_engineering,BA,A,A,True,,0.3034200668334961,90,2025-07-20T02:44:58.502241,17,global_facts
15,16,elementary_mathematics,formal_logic,AB,A,A,True,,0.24851489067077637,91,2025-07-20T02:44:58.750784,15,elementary_mathematics
16,15,formal_logic,elementary_mathematics,BA,A,A,True,,0.2639002799987793,92,2025-07-20T02:44:59.014717,16,formal_logic
15,17,elementary_mathematics,global_facts,AB,A,A,True,,0.25062108039855957,93,2025-07-20T02:44:59.265373,15,elementary_mathematics
17,15,global_facts,elementary_mathematics,BA,A,A,True,,0.2378528118133545,94,2025-07-20T02:44:59.503248,17,global_facts
15,18,elementary_mathematics,high_school_biology,AB,A,A,True,,0.2849607467651367,95,2025-07-20T02:44:59.788235,15,elementary_mathematics
18,15,high_school_biology,elementary_mathematics,BA,B,B,True,,0.29804396629333496,96,2025-07-20T02:45:00.086310,15,elementary_mathematics
16,17,formal_logic,global_facts,AB,A,A,True,,0.3380012512207031,97,2025-07-20T02:45:00.424350,16,formal_logic
17,16,global_facts,formal_logic,BA,A,A,True,,0.31342339515686035,98,2025-07-20T02:45:00.737804,17,global_facts
16,18,formal_logic,high_school_biology,AB,A,A,True,,0.3552734851837158,99,2025-07-20T02:45:01.093106,16,formal_logic
18,16,high_school_biology,formal_logic,BA,B,B,True,,0.23387384414672852,100,2025-07-20T02:45:01.327011,16,formal_logic
16,19,formal_logic,high_school_chemistry,AB,A,A,True,,0.23746800422668457,101,2025-07-20T02:45:01.564550,16,formal_logic
19,16,high_school_chemistry,formal_logic,BA,B,B,True,,0.2356572151184082,102,2025-07-20T02:45:01.800244,16,formal_logic
17,18,global_facts,high_school_biology,AB,A,A,True,,0.35144901275634766,103,2025-07-20T02:45:02.151731,17,global_facts
18,17,high_school_biology,global_facts,BA,B,B,True,,0.26164698600769043,104,2025-07-20T02:45:02.413417,17,global_facts
17,19,global_facts,high_school_chemistry,AB,A,A,True,,0.35037899017333984,105,2025-07-20T02:45:02.763834,17,global_facts
19,17,high_school_chemistry,global_facts,BA,B,B,True,,0.24427247047424316,106,2025-07-20T02:45:03.008145,17,global_facts
18,19,high_school_biology,high_school_chemistry,AB,A,A,True,,0.33704566955566406,107,2025-07-20T02:45:03.345224,18,high_school_biology
19,18,high_school_chemistry,high_school_biology,BA,B,B,True,,0.2584536075592041,108,2025-07-20T02:45:03.603707,18,high_school_biology
